case_id,best_start_distance_km,min_charge_s,max_charge_s,min_heat_kWh,max_heat_kWh
44638,28.595,1045.630249,1053.765381,3.032206,3.443206
44639,39.001,1005.755554,1006.730408,3.144701,3.308035
44640,33.592,981.294739,1018.431885,3.185230,4.101897
44641,nan,nan,nan,nan,nan
44642,nan,nan,nan,nan,nan
44643,nan,nan,nan,nan,nan
44644,nan,nan,nan,nan,nan
44645,nan,nan,nan,nan,nan
44646,nan,nan,nan,nan,nan
44647,35.970,949.541260,958.946228,3.145992,3.800992
44648,26.339,1019.130127,1052.583374,3.090718,3.917717
44649,nan,nan,nan,nan,nan
44650,nan,nan,nan,nan,nan
44651,nan,nan,nan,nan,nan
44652,33.487,936.059021,966.811401,3.148389,4.030056
44653,nan,nan,nan,nan,nan
44654,37.776,842.362244,843.910583,3.167055,3.435055
44655,38.089,1052.138550,1057.631714,3.105029,3.467362
44656,34.326,995.558716,1034.087158,3.137583,4.059250
44657,nan,nan,nan,nan,nan
44658,38.768,918.583557,918.955750,3.170578,3.225245
44659,nan,nan,nan,nan,nan
44660,38.713,944.770569,945.012390,3.180193,3.251860
44661,nan,nan,nan,nan,nan
44662,nan,nan,nan,nan,nan
44663,nan,nan,nan,nan,nan
44664,31.373,946.972534,981.127014,3.172868,4.080201
44665,nan,nan,nan,nan,nan
44666,38.961,863.181763,863.306702,3.198505,3.207505
44667,nan,nan,nan,nan,nan
44668,nan,nan,nan,nan,nan
44669,nan,nan,nan,nan,nan
44670,nan,nan,nan,nan,nan
44671,32.085,1022.966797,1049.182007,3.160338,3.940005
44672,nan,nan,nan,nan,nan
44673,37.025,891.551453,895.693420,3.203257,3.693923
44674,nan,nan,nan,nan,nan
44675,nan,nan,nan,nan,nan
44676,nan,nan,nan,nan,nan
44677,37.741,941.224670,941.972290,3.136219,3.404552
44678,27.797,954.817932,989.198242,3.213909,4.098575
44679,nan,nan,nan,nan,nan
44680,33.859,910.887329,940.879395,3.165251,4.037918
44681,nan,nan,nan,nan,nan
44682,nan,nan,nan,nan,nan
44683,23.351,1001.825928,1039.817627,3.179742,4.043742
44684,nan,nan,nan,nan,nan
44685,39.000,1027.918823,1034.291016,3.132055,3.678056
44686,nan,nan,nan,nan,nan
44687,31.779,1006.575989,1046.128052,3.180730,4.093397
44688,nan,nan,nan,nan,nan
44689,34.979,1004.100281,1026.292114,3.088821,3.854154
44690,32.757,840.905640,870.662842,3.204379,4.116713
44691,nan,nan,nan,nan,nan
44692,nan,nan,nan,nan,nan
44693,33.252,847.253418,878.263489,3.196656,4.112323
44694,28.508,1027.483765,1045.731934,3.107564,3.800898
44695,nan,nan,nan,nan,nan
44696,30.148,936.048035,970.032715,3.209454,4.112788
44697,35.346,1060.016113,1064.459473,3.089885,3.346552
44698,37.686,884.172302,887.057617,3.161194,3.453527
44699,29.255,963.314331,998.908997,3.217577,4.119577
44700,36.304,904.873474,912.153809,3.178974,3.775974
44701,30.032,1002.569275,1041.282593,3.083270,3.984604
44702,38.799,1003.292358,1008.081543,3.128776,3.728109
44703,34.379,998.699707,1024.453613,3.099704,3.902371
44704,38.671,850.501953,850.950684,3.223360,3.306360
44705,38.492,857.166687,857.897705,3.201654,3.325988
44706,29.712,948.989380,983.062744,3.157542,4.053875
44707,nan,nan,nan,nan,nan
44708,38.269,951.982178,952.268799,3.150834,3.327501
44709,38.465,926.712952,927.377319,3.181985,3.305652
44710,39.000,963.713013,963.906799,3.130064,3.419730
44711,18.366,1003.047058,1040.692261,3.181354,4.025354
44712,nan,nan,nan,nan,nan
44713,38.533,839.942200,840.764587,3.212363,3.334697
44714,30.166,996.785400,1035.351929,3.207691,4.114692
44715,nan,nan,nan,nan,nan
44716,34.025,970.686096,1002.145325,3.180840,4.053840
44717,nan,nan,nan,nan,nan
44718,nan,nan,nan,nan,nan
44719,nan,nan,nan,nan,nan
44720,33.808,943.270630,977.658447,3.154140,4.072139
44721,34.750,918.809875,940.238220,3.119250,3.893583
44722,27.573,1041.849854,1050.067383,3.166066,3.628733
44723,30.819,938.511658,972.720032,3.211398,4.120732
44724,39.000,978.834473,978.905640,3.152652,3.195319
44725,nan,nan,nan,nan,nan
44726,nan,nan,nan,nan,nan
44727,nan,nan,nan,nan,nan
44728,39.000,1009.201782,1013.858765,3.117477,3.645144
44729,nan,nan,nan,nan,nan
44730,nan,nan,nan,nan,nan
44731,36.535,879.593201,886.148132,3.166216,3.733216
44732,32.661,972.247986,1008.526306,3.077458,3.996458
44733,36.847,887.710205,891.920959,3.217460,3.688460
44734,nan,nan,nan,nan,nan
44735,nan,nan,nan,nan,nan
44736,nan,nan,nan,nan,nan
44737,nan,nan,nan,nan,nan
44738,34.322,980.139038,1017.354614,3.150221,4.074222
44739,36.293,968.513672,972.622742,3.188385,3.783052
44740,nan,nan,nan,nan,nan
44741,nan,nan,nan,nan,nan
44742,35.985,1017.597229,1029.512207,3.136876,3.802543
44743,nan,nan,nan,nan,nan
44744,36.017,900.874634,910.132690,3.153857,3.774524
44745,29.869,972.637634,1009.047913,3.190219,4.095886
44746,nan,nan,nan,nan,nan
44747,nan,nan,nan,nan,nan
44748,39.000,1025.394531,1028.072388,3.112873,3.390206
44749,38.090,927.606567,928.767029,3.166137,3.421137
44750,34.788,919.475647,938.030640,3.165653,3.906652
44751,nan,nan,nan,nan,nan
44752,37.461,910.031982,912.761902,3.170476,3.604476
44753,nan,nan,nan,nan,nan
44754,nan,nan,nan,nan,nan
44755,30.070,1067.010742,1070.376831,3.067774,3.232774
44756,nan,nan,nan,nan,nan
44757,17.658,1024.465576,1048.596924,3.144943,3.853609
44758,34.988,992.129578,1002.867188,3.133762,3.793429
44759,nan,nan,nan,nan,nan
44760,nan,nan,nan,nan,nan
44761,35.418,928.328674,963.007080,3.197864,4.123531
44762,38.337,965.157104,965.188721,3.147961,3.313961
44763,nan,nan,nan,nan,nan
44764,34.801,958.360107,982.791992,3.122151,3.932485
44765,32.839,1027.927734,1045.242554,3.101811,3.803811
44766,29.585,1025.667603,1047.127563,3.197220,3.925553
44767,37.579,1037.530884,1045.588623,3.073009,3.619342
44768,37.678,951.711487,952.030334,3.129285,3.439952
44769,32.991,991.066956,1027.124268,3.168767,4.067433
44770,nan,nan,nan,nan,nan
44771,nan,nan,nan,nan,nan
44772,32.431,1024.261475,1048.188843,3.109785,3.873785
44773,31.355,935.462524,969.235535,3.154197,4.062197
44774,38.888,989.837219,993.123718,3.104625,3.681624
44775,nan,nan,nan,nan,nan
44776,nan,nan,nan,nan,nan
44777,18.270,1066.619385,1070.427979,3.159886,3.320886
44778,nan,nan,nan,nan,nan
44779,33.308,979.452393,1016.452698,3.100765,4.021431
44780,37.468,942.360901,943.153320,3.162999,3.502332
44781,29.300,1022.258301,1049.974731,3.087878,3.868878
44782,35.392,1004.912781,1016.302856,3.149534,3.814867
44783,nan,nan,nan,nan,nan
44784,29.671,1066.594482,1069.835815,3.178347,3.351013
44785,nan,nan,nan,nan,nan
44786,37.371,854.671265,857.688599,3.170257,3.510923
44787,nan,nan,nan,nan,nan
44788,29.188,1027.471558,1045.687134,3.193357,3.889024
44789,34.212,1050.819458,1056.552734,3.196655,3.566988
44790,24.533,974.220825,1010.197510,3.111953,3.994953
44791,29.857,1012.080627,1051.833008,3.153145,4.051145
44792,nan,nan,nan,nan,nan
44793,nan,nan,nan,nan,nan
44794,29.379,946.994202,980.877563,3.092291,3.990624
44795,34.287,990.813354,1016.018982,3.121128,3.919128
44796,32.959,981.537231,1018.790222,3.196428,4.109428
44797,29.544,974.393860,1010.856018,3.189498,4.091165
44798,nan,nan,nan,nan,nan
44799,39.000,1000.434814,1000.791565,3.128375,3.202708
44800,32.713,1048.534424,1055.170654,3.147909,3.541909
44801,35.783,1038.226563,1045.891846,3.212315,3.741982
44802,nan,nan,nan,nan,nan
44803,nan,nan,nan,nan,nan
44804,35.506,958.098389,982.289551,3.137989,3.950323
44805,38.020,891.343140,893.598389,3.181945,3.423945
44806,28.847,1003.514648,1042.459595,3.184891,4.079224
44807,38.830,1045.823608,1052.268677,3.081846,3.526513
44808,38.914,876.471191,876.679871,3.164105,3.182439
44809,38.611,850.173096,850.665344,3.184275,3.273609
44810,nan,nan,nan,nan,nan
44811,36.055,959.451355,968.975464,3.126037,3.780370
44812,19.488,985.430420,1021.744446,3.130533,3.981199
44813,39.000,994.763428,995.829407,3.149517,3.376184
44814,nan,nan,nan,nan,nan
44815,nan,nan,nan,nan,nan
44816,nan,nan,nan,nan,nan
44817,38.955,987.527527,990.476257,3.140714,3.703714
44818,nan,nan,nan,nan,nan
44819,nan,nan,nan,nan,nan
44820,27.947,1018.818970,1052.769775,3.113964,3.954631
44821,36.766,865.101990,871.508606,3.195999,3.748333
44822,38.999,999.612488,1002.975403,3.108799,3.588133
44823,24.827,1029.297729,1044.468750,3.143539,3.781873
44824,nan,nan,nan,nan,nan
44825,nan,nan,nan,nan,nan
44826,nan,nan,nan,nan,nan
44827,nan,nan,nan,nan,nan
44828,nan,nan,nan,nan,nan
44829,35.986,904.823242,919.442627,3.206023,3.895023
44830,36.305,951.630615,951.835083,3.114653,3.555987
44831,38.999,979.329407,980.375244,3.139522,3.498189
44832,38.999,988.341431,990.443176,3.099813,3.517146
44833,38.911,909.068115,909.245850,3.179197,3.200530
44834,nan,nan,nan,nan,nan
44835,nan,nan,nan,nan,nan
44836,28.078,1075.465454,1076.889771,3.144480,3.214480
44837,38.616,938.647888,939.050476,3.157417,3.263417
44838,nan,nan,nan,nan,nan
44839,39.000,962.601990,963.498535,3.132530,3.680863
44840,23.369,1081.511108,1081.548096,3.182172,3.183839
44841,nan,nan,nan,nan,nan
44842,35.855,971.254517,994.421814,3.151480,3.944813
44843,nan,nan,nan,nan,nan
44844,nan,nan,nan,nan,nan
44845,nan,nan,nan,nan,nan
44846,27.073,1032.776001,1041.589600,3.169107,3.758108
44847,nan,nan,nan,nan,nan
44848,nan,nan,nan,nan,nan
44849,nan,nan,nan,nan,nan
44850,38.999,986.221313,987.944275,3.132820,3.536153
44851,nan,nan,nan,nan,nan
44852,34.453,901.668030,919.645081,3.125138,3.852138
44853,38.999,961.023560,961.221924,3.126142,3.465475
44854,nan,nan,nan,nan,nan
44855,38.508,924.809570,925.501099,3.178280,3.298280
44856,38.846,1015.194763,1020.733521,3.096553,3.681553
44857,nan,nan,nan,nan,nan
44858,nan,nan,nan,nan,nan
44859,nan,nan,nan,nan,nan
44860,21.487,1041.946533,1050.900024,3.151293,3.599626
44861,nan,nan,nan,nan,nan
44862,38.292,879.596191,881.426819,3.168401,3.337067
44863,nan,nan,nan,nan,nan
44864,33.049,1019.871826,1051.556885,3.097078,3.935412
44865,nan,nan,nan,nan,nan
44866,nan,nan,nan,nan,nan
44867,nan,nan,nan,nan,nan
44868,38.317,1044.539185,1051.399536,3.059016,3.517683
44869,28.776,1023.607727,1048.861572,3.095066,3.854732
44870,nan,nan,nan,nan,nan
44871,nan,nan,nan,nan,nan
44872,37.144,827.231140,830.460388,3.193458,3.648792
44873,nan,nan,nan,nan,nan
44874,37.239,927.672058,929.426086,3.196546,3.644546
44875,34.710,930.533813,959.135620,3.181592,4.041259
44876,nan,nan,nan,nan,nan
44877,nan,nan,nan,nan,nan
44878,34.217,1005.480469,1034.989990,3.126100,3.957100
44879,nan,nan,nan,nan,nan
44880,nan,nan,nan,nan,nan
44881,38.998,998.233215,999.819763,3.137365,3.424365
44882,nan,nan,nan,nan,nan
44883,nan,nan,nan,nan,nan
44884,nan,nan,nan,nan,nan
44885,35.933,943.035095,944.212341,3.109641,3.664641
44886,nan,nan,nan,nan,nan
44887,32.563,915.233154,949.412354,3.178380,4.095380
44888,nan,nan,nan,nan,nan
44889,17.475,1024.524414,1048.593628,3.114592,3.825259
44890,39.000,969.031128,969.955933,3.143186,3.608186
44891,nan,nan,nan,nan,nan
44892,36.161,948.102844,948.463440,3.140722,3.669722
44893,29.649,1021.646423,1050.256714,3.172800,3.967800
44894,nan,nan,nan,nan,nan
44895,28.504,1073.319580,1075.176392,3.180435,3.274768
44896,36.758,951.469238,951.842834,3.190473,3.707807
44897,nan,nan,nan,nan,nan
44898,37.191,887.686707,891.657104,3.168804,3.622804
44899,nan,nan,nan,nan,nan
44900,35.425,1070.983643,1073.190674,3.114875,3.240542
44901,35.309,975.129578,982.417175,3.107886,3.732553
44902,nan,nan,nan,nan,nan
44903,30.542,1070.201294,1072.685791,3.187364,3.318031
44904,31.952,990.189453,1027.902954,3.085257,3.995591
44905,nan,nan,nan,nan,nan
44906,38.489,1042.371094,1048.971313,3.168289,3.656622
44907,30.791,1001.646362,1040.450317,3.150577,4.056243
44908,37.542,937.489441,938.431152,3.150017,3.465017
44909,nan,nan,nan,nan,nan
44910,nan,nan,nan,nan,nan
44911,nan,nan,nan,nan,nan
44912,38.322,874.161377,876.234985,3.196985,3.374318
44913,31.722,1025.547607,1047.098999,3.222343,3.956010
44914,18.409,1016.685669,1055.075684,3.132487,3.973154
44915,nan,nan,nan,nan,nan
44916,nan,nan,nan,nan,nan
44917,31.170,1040.902832,1048.703125,3.186456,3.671123
44918,nan,nan,nan,nan,nan
44919,37.683,951.096191,951.577454,3.181836,3.538836
44920,31.696,1022.291260,1049.771606,3.079321,3.874654
44921,nan,nan,nan,nan,nan
44922,38.997,957.089905,957.430908,3.143169,3.660836
44923,35.536,1021.838745,1045.550781,3.143506,3.917506
44924,nan,nan,nan,nan,nan
44925,19.335,962.968750,997.239868,3.138842,3.986508
44926,30.314,988.517212,1026.380005,3.207760,4.115759
44927,nan,nan,nan,nan,nan
44928,nan,nan,nan,nan,nan
44929,39.001,962.478088,962.765747,3.136793,3.492126
44930,36.506,940.239319,941.183472,3.155586,3.693919
44931,27.900,1060.958496,1065.420166,3.171714,3.408381
44932,39.000,981.504761,982.485535,3.136876,3.444543
44933,35.540,926.290161,946.149536,3.146443,3.905776
44934,nan,nan,nan,nan,nan
44935,nan,nan,nan,nan,nan
44936,34.351,997.274658,1020.208618,3.114137,3.887804
44937,nan,nan,nan,nan,nan
44938,nan,nan,nan,nan,nan
44939,30.712,1009.740356,1049.426392,3.190586,4.094253
44940,36.858,895.174255,899.031677,3.200646,3.701980
44941,30.845,971.712280,1008.072083,3.163481,4.071815
44942,nan,nan,nan,nan,nan
44943,31.748,1055.327759,1060.465576,3.231363,3.542030
44944,nan,nan,nan,nan,nan
44945,nan,nan,nan,nan,nan
44946,nan,nan,nan,nan,nan
44947,nan,nan,nan,nan,nan
44948,nan,nan,nan,nan,nan
44949,nan,nan,nan,nan,nan
44950,36.166,912.008240,924.693726,3.163967,3.833634
44951,31.242,926.981445,961.008118,3.181149,4.091482
44952,30.980,913.435425,946.794006,3.090410,3.998077
44953,nan,nan,nan,nan,nan
44954,32.228,1065.686401,1069.181885,3.081582,3.267582
44955,31.747,1066.189209,1069.516479,3.132594,3.311927
44956,nan,nan,nan,nan,nan
44957,nan,nan,nan,nan,nan
44958,28.231,1045.993896,1053.982666,3.077735,3.480068
44959,nan,nan,nan,nan,nan
44960,37.046,839.496277,842.097168,3.180833,3.625833
44961,nan,nan,nan,nan,nan
44962,36.602,924.844299,926.769287,3.200339,3.644672
44963,28.524,939.186523,972.837219,3.186078,4.081411
44964,37.288,934.221069,935.407471,3.144612,3.528612
44965,nan,nan,nan,nan,nan
44966,nan,nan,nan,nan,nan
44967,nan,nan,nan,nan,nan
44968,34.916,953.062683,981.414978,3.151761,4.009428
44969,nan,nan,nan,nan,nan
44970,35.411,912.874756,920.557312,3.140010,3.749343
44971,nan,nan,nan,nan,nan
44972,32.817,915.120239,949.248047,3.155941,4.071274
44973,37.365,907.551575,909.971741,3.162239,3.525572
44974,nan,nan,nan,nan,nan
44975,27.414,976.453979,1012.820923,3.111486,4.006820
44976,nan,nan,nan,nan,nan
44977,34.670,930.411865,953.617981,3.129505,3.928838
44978,nan,nan,nan,nan,nan
44979,37.042,925.495056,927.154541,3.155766,3.564433
44980,nan,nan,nan,nan,nan
44981,25.190,1008.880981,1047.837769,3.063262,3.943928
44982,nan,nan,nan,nan,nan
44983,33.792,1026.497559,1046.367065,3.098023,3.827023
44984,35.524,945.445679,963.776917,3.133661,3.883994
44985,nan,nan,nan,nan,nan
44986,38.676,879.459839,880.326782,3.228421,3.303421
44987,30.484,1034.162598,1042.546753,3.136093,3.713427
44988,38.475,947.192505,947.516113,3.154444,3.278445
44989,35.441,937.353516,943.033691,3.168112,3.769445
44990,nan,nan,nan,nan,nan
44991,nan,nan,nan,nan,nan
44992,nan,nan,nan,nan,nan
44993,nan,nan,nan,nan,nan
44994,nan,nan,nan,nan,nan
44995,nan,nan,nan,nan,nan
44996,38.314,915.992065,916.990051,3.165978,3.326645
44997,nan,nan,nan,nan,nan
44998,nan,nan,nan,nan,nan
44999,nan,nan,nan,nan,nan
45000,18.239,1018.934509,1053.264160,3.195153,3.999154
45001,nan,nan,nan,nan,nan
45002,29.305,935.900696,969.119690,3.108471,4.009804
45003,38.582,890.297424,891.194824,3.169204,3.257204
45004,35.010,956.297485,986.647095,3.168235,4.042901
45005,35.235,873.815796,903.584778,3.210561,4.075894
45006,34.294,1056.349731,1061.297729,3.160759,3.461093
45007,25.253,943.982300,977.360962,3.096179,3.977512
45008,nan,nan,nan,nan,nan
45009,31.955,837.813538,866.761292,3.187948,4.098282
45010,nan,nan,nan,nan,nan
45011,32.298,1034.117432,1042.791748,3.052994,3.633661
45012,nan,nan,nan,nan,nan
45013,38.677,917.947754,918.379944,3.152024,3.219690
45014,28.865,994.457092,1032.508179,3.147663,4.040997
45015,35.212,988.548035,1004.312561,3.128900,3.840567
45016,nan,nan,nan,nan,nan
45017,28.686,1004.518188,1043.403076,3.090422,3.989089
45018,37.445,895.732727,898.821350,3.151599,3.540932
45019,nan,nan,nan,nan,nan
45020,34.531,993.106506,1016.326477,3.116664,3.895331
45021,nan,nan,nan,nan,nan
45022,nan,nan,nan,nan,nan
45023,28.691,983.462524,1020.682556,3.180248,4.080248
45024,35.521,975.645264,982.977966,3.120283,3.746950
45025,nan,nan,nan,nan,nan
45026,nan,nan,nan,nan,nan
45027,36.040,972.797913,989.689636,3.177300,3.904300
45028,nan,nan,nan,nan,nan
45029,29.472,942.851807,976.455078,3.180010,4.078343
45030,nan,nan,nan,nan,nan
45031,nan,nan,nan,nan,nan
45032,nan,nan,nan,nan,nan
45033,nan,nan,nan,nan,nan
45034,36.298,1034.014526,1041.526367,3.119814,3.724147
45035,30.965,1001.567017,1040.377197,3.081247,3.987914
45036,31.484,955.234253,990.210266,3.206642,4.119642
45037,nan,nan,nan,nan,nan
45038,nan,nan,nan,nan,nan
45039,nan,nan,nan,nan,nan
45040,37.228,1034.042358,1041.671265,3.086116,3.688782
45041,31.365,1038.497314,1046.677368,3.220117,3.733783
45042,nan,nan,nan,nan,nan
45043,29.145,964.312744,999.853455,3.186028,4.086694
45044,30.178,1004.912415,1044.117432,3.124196,4.028863
45045,36.158,950.637268,965.890808,3.191088,3.907754
45046,31.350,939.364319,973.149841,3.153926,4.057593
45047,nan,nan,nan,nan,nan
45048,28.449,960.883240,996.036560,3.214531,4.108197
45049,37.443,1035.253906,1042.961426,3.083598,3.666598
45050,nan,nan,nan,nan,nan
45051,30.733,985.105713,1022.476318,3.188332,4.094998
45052,38.064,884.335022,886.771545,3.221390,3.457724
45053,30.185,941.791992,975.684143,3.188087,4.088753
45054,36.110,913.530701,916.220703,3.137460,3.673460
45055,28.224,999.408508,1038.045166,3.182777,4.079444
45056,nan,nan,nan,nan,nan
45057,33.223,1011.983154,1051.873047,3.082691,4.003691
45058,nan,nan,nan,nan,nan
45059,nan,nan,nan,nan,nan
45060,nan,nan,nan,nan,nan
45061,25.369,1045.223389,1053.010010,3.181268,3.599268
45062,nan,nan,nan,nan,nan
45063,34.698,972.616821,995.109863,3.121252,3.904919
45064,nan,nan,nan,nan,nan
45065,32.497,1056.812500,1061.817627,3.161863,3.452529
45066,31.352,1014.787842,1054.861084,3.070126,3.984125
45067,30.088,1079.650146,1080.104492,3.144908,3.167908
45068,nan,nan,nan,nan,nan
45069,33.697,1062.858765,1066.732910,3.136678,3.356345
45070,nan,nan,nan,nan,nan
45071,nan,nan,nan,nan,nan
45072,30.860,1016.464294,1054.296753,3.208984,4.092317
45073,30.636,929.658691,963.752380,3.210541,4.117541
45074,nan,nan,nan,nan,nan
45075,20.047,1019.193726,1052.852905,3.145602,3.947935
45076,34.197,1043.344604,1050.593506,3.160395,3.619395
45077,nan,nan,nan,nan,nan
45078,nan,nan,nan,nan,nan
45079,nan,nan,nan,nan,nan
45080,32.016,959.684204,994.931519,3.146570,4.060570
45081,28.941,1013.562988,1053.455811,3.136305,4.036638
45082,20.217,1003.914429,1042.034546,3.174646,4.028313
45083,34.372,927.733765,962.246155,3.179757,4.101090
45084,36.850,938.892578,939.827637,3.158956,3.607623
45085,nan,nan,nan,nan,nan
45086,nan,nan,nan,nan,nan
45087,nan,nan,nan,nan,nan
45088,34.814,921.546021,942.963135,3.192849,3.965515
45089,30.881,1016.806946,1054.080444,3.138187,4.017854
45090,nan,nan,nan,nan,nan
45091,nan,nan,nan,nan,nan
45092,34.608,1001.506836,1031.276123,3.135308,3.973641
45093,38.201,829.643860,831.071411,3.204409,3.393409
45094,22.596,1015.976379,1055.353271,3.171034,4.031701
45095,31.345,915.075562,948.981445,3.140110,4.049444
45096,nan,nan,nan,nan,nan
45097,35.773,1081.461060,1081.504761,3.079277,3.081611
45098,nan,nan,nan,nan,nan
45099,nan,nan,nan,nan,nan
45100,nan,nan,nan,nan,nan
45101,38.843,870.995667,871.461548,3.191134,3.227800
45102,31.292,976.016479,1012.727112,3.205811,4.114478
45103,33.576,952.661499,981.603760,3.094032,3.955032
45104,33.489,892.600159,926.545288,3.151015,4.067015
45105,38.097,932.637329,933.502197,3.160740,3.358407
45106,nan,nan,nan,nan,nan
45107,nan,nan,nan,nan,nan
45108,35.498,966.249146,972.375854,3.105173,3.719840
45109,24.773,1061.413086,1066.045410,3.165222,3.392889
45110,39.000,974.836914,975.098694,3.146445,3.312778
45111,nan,nan,nan,nan,nan
45112,28.106,982.120483,1018.981323,3.125933,4.022933
45113,35.564,956.048279,963.335571,3.144986,3.773652
45114,nan,nan,nan,nan,nan
45115,34.331,1037.011108,1045.490601,3.083671,3.622005
45116,38.006,922.121826,923.459106,3.187991,3.437324
45117,nan,nan,nan,nan,nan
45118,nan,nan,nan,nan,nan
45119,27.480,1027.101440,1046.106445,3.047452,3.749118
45120,nan,nan,nan,nan,nan
45121,nan,nan,nan,nan,nan
45122,nan,nan,nan,nan,nan
45123,38.147,960.426392,960.532532,3.143468,3.332468
45124,nan,nan,nan,nan,nan
45125,24.087,923.604431,955.970093,3.081971,3.961304
45126,nan,nan,nan,nan,nan
45127,36.035,918.982849,930.561218,3.154291,3.814624
45128,34.589,902.831848,928.845642,3.159901,3.983901
45129,nan,nan,nan,nan,nan
45130,30.159,989.898987,1027.674805,3.185510,4.085843
45131,nan,nan,nan,nan,nan
45132,38.964,966.293701,967.293518,3.177293,3.739626
45133,36.028,968.771179,973.138977,3.091223,3.688223
45134,33.978,1057.560791,1062.468384,3.129664,3.413664
45135,31.282,1078.828979,1079.461792,3.134676,3.167009
45136,nan,nan,nan,nan,nan
45137,nan,nan,nan,nan,nan
45138,19.676,1067.755493,1071.176392,3.190004,3.340004
45139,34.365,984.668640,1013.747864,3.107658,3.949658
45140,nan,nan,nan,nan,nan
45141,nan,nan,nan,nan,nan
45142,25.435,1035.856567,1044.910278,3.169292,3.708959
45143,nan,nan,nan,nan,nan
45144,36.096,940.940430,945.078064,3.172969,3.759636
45145,nan,nan,nan,nan,nan
45146,nan,nan,nan,nan,nan
45147,nan,nan,nan,nan,nan
45148,35.786,976.700867,988.423462,3.123278,3.795944
45149,32.729,971.806580,1007.997498,3.127017,4.039350
45150,39.001,987.261963,989.525635,3.163506,3.656173
45151,31.185,957.902405,992.951294,3.154754,4.064088
45152,nan,nan,nan,nan,nan
45153,nan,nan,nan,nan,nan
45154,nan,nan,nan,nan,nan
45155,30.933,996.946350,1035.206909,3.083486,3.989152
45156,33.742,957.903076,986.698730,3.120628,3.976628
45157,30.400,981.390137,1018.465698,3.141056,4.048056
45158,nan,nan,nan,nan,nan
45159,nan,nan,nan,nan,nan
45160,nan,nan,nan,nan,nan
45161,nan,nan,nan,nan,nan
45162,34.365,994.122559,1032.568970,3.140876,4.064209
45163,31.975,960.489075,995.837524,3.167583,4.077583
45164,nan,nan,nan,nan,nan
45165,nan,nan,nan,nan,nan
45166,31.725,1020.295410,1051.256470,3.233854,4.056854
45167,35.392,956.474854,968.637329,3.126914,3.807580
45168,nan,nan,nan,nan,nan
45169,33.858,951.477844,980.748840,3.156623,4.019956
45170,nan,nan,nan,nan,nan
45171,30.992,952.108093,986.611755,3.220626,4.121625
45172,nan,nan,nan,nan,nan
45173,nan,nan,nan,nan,nan
45174,nan,nan,nan,nan,nan
45175,nan,nan,nan,nan,nan
45176,nan,nan,nan,nan,nan
45177,29.689,986.371216,1023.904907,3.169110,4.069110
45178,nan,nan,nan,nan,nan
45179,39.000,1011.110229,1011.965576,3.136057,3.269724
45180,31.274,1048.603027,1055.826538,3.043175,3.428842
45181,29.681,973.862854,1010.014404,3.114202,4.013202
45182,nan,nan,nan,nan,nan
45183,nan,nan,nan,nan,nan
45184,nan,nan,nan,nan,nan
45185,nan,nan,nan,nan,nan
45186,nan,nan,nan,nan,nan
45187,36.400,862.288879,874.421631,3.189511,3.818511
45188,nan,nan,nan,nan,nan
45189,32.600,1057.494873,1062.376465,3.145907,3.428907
45190,33.934,1035.888916,1044.265747,3.075913,3.632913
45191,nan,nan,nan,nan,nan
45192,39.000,986.220886,988.827515,3.120497,3.638831
45193,nan,nan,nan,nan,nan
45194,nan,nan,nan,nan,nan
45195,33.189,912.964417,947.363342,3.204505,4.120505
45196,nan,nan,nan,nan,nan
45197,nan,nan,nan,nan,nan
45198,nan,nan,nan,nan,nan
45199,nan,nan,nan,nan,nan
45200,27.838,950.218689,984.163086,3.080035,3.974702
45201,nan,nan,nan,nan,nan
45202,39.000,1004.270447,1006.356384,3.116912,3.425579
45203,28.940,1024.984131,1047.742065,3.097700,3.836034
45204,nan,nan,nan,nan,nan
45205,39.000,966.843811,967.053528,3.146809,3.421142
45206,37.902,830.425781,832.205444,3.209956,3.447289
45207,38.614,1037.786377,1045.204590,3.122080,3.670413
45208,34.493,896.905273,923.953918,3.136102,3.971102
45209,31.182,1009.241760,1048.894165,3.186672,4.093673
45210,nan,nan,nan,nan,nan
45211,nan,nan,nan,nan,nan
45212,nan,nan,nan,nan,nan
45213,20.216,1014.253784,1053.256226,3.149919,4.003586
45214,nan,nan,nan,nan,nan
45215,36.255,1031.975098,1042.096558,3.111838,3.743172
45216,38.240,953.411255,953.715881,3.161741,3.376074
45217,nan,nan,nan,nan,nan
45218,18.123,1079.307251,1079.917725,3.188238,3.213238
45219,18.854,1075.769531,1077.250366,3.184229,3.246896
45220,36.414,905.240906,908.401855,3.149808,3.660475
45221,38.999,1014.931580,1016.104736,3.122899,3.280232
45222,nan,nan,nan,nan,nan
45223,nan,nan,nan,nan,nan
45224,nan,nan,nan,nan,nan
45225,nan,nan,nan,nan,nan
45226,31.007,1008.641846,1048.164063,3.117337,4.025670
45227,20.971,1062.333130,1067.008911,3.165429,3.376430
45228,20.639,1062.278809,1066.912354,3.212275,3.423942
45229,38.790,987.460815,992.673401,3.078058,3.679058
45230,32.663,1030.808228,1043.140259,3.188520,3.829853
45231,30.392,972.767517,1009.037659,3.184253,4.086920
45232,31.490,977.958374,1014.916016,3.201752,4.114085
45233,nan,nan,nan,nan,nan
45234,28.204,1027.186646,1045.990479,3.100159,3.802159
45235,nan,nan,nan,nan,nan
