case_id,best_start_distance_km,min_charge_s,max_charge_s,min_heat_kWh,max_heat_kWh
54908,nan,nan,nan,nan,nan
54909,nan,nan,nan,nan,nan
54910,nan,nan,nan,nan,nan
54911,39.000,1038.765137,1040.633545,3.132687,3.299353
54912,39.000,969.752808,970.546204,3.157608,3.564274
54913,nan,nan,nan,nan,nan
54914,33.850,1036.778442,1044.755249,3.180132,3.721799
54915,nan,nan,nan,nan,nan
54916,nan,nan,nan,nan,nan
54917,nan,nan,nan,nan,nan
54918,32.930,978.606201,1003.907654,3.140672,3.943990
54919,30.950,921.291870,951.135193,3.098553,3.960758
54920,nan,nan,nan,nan,nan
54921,34.360,1048.935181,1055.255859,3.134904,3.524905
54922,37.150,925.321228,927.387756,3.184518,3.694518
54923,nan,nan,nan,nan,nan
54924,nan,nan,nan,nan,nan
54925,36.285,941.215088,942.161560,3.142108,3.693322
54926,38.409,956.802307,956.987366,3.152166,3.317166
54927,nan,nan,nan,nan,nan
54928,nan,nan,nan,nan,nan
54929,39.000,1010.480469,1011.986145,3.126307,3.341307
54930,37.755,939.802734,940.630371,3.159072,3.465739
54931,nan,nan,nan,nan,nan
54932,35.690,1006.217102,1025.580322,3.160827,3.898861
54933,35.300,998.790466,1020.666992,3.125532,3.890043
54934,19.825,1076.081177,1077.441772,3.192565,3.250898
54935,31.650,1033.126953,1041.147949,3.162935,3.725652
54936,nan,nan,nan,nan,nan
54937,37.120,865.450439,870.748535,3.204068,3.664069
54938,nan,nan,nan,nan,nan
54939,27.890,968.559692,1003.598999,3.167531,4.052101
54940,35.420,907.187378,919.846069,3.150484,3.816134
54941,26.655,1024.002808,1041.817505,3.097659,3.784117
54942,nan,nan,nan,nan,nan
54943,38.549,923.214905,923.885742,3.150727,3.269060
54944,nan,nan,nan,nan,nan
54945,nan,nan,nan,nan,nan
54946,34.550,960.952637,980.029175,3.090802,3.841354
54947,34.625,988.060059,1022.887024,3.178264,4.068155
54948,nan,nan,nan,nan,nan
54949,nan,nan,nan,nan,nan
54950,nan,nan,nan,nan,nan
54951,nan,nan,nan,nan,nan
54952,nan,nan,nan,nan,nan
54953,32.509,1035.594971,1043.837524,3.140898,3.692565
54954,nan,nan,nan,nan,nan
54955,37.730,929.230530,930.701172,3.190514,3.542180
54956,32.185,963.800659,979.093506,3.109446,3.813078
54957,37.115,949.920654,950.277954,3.140029,3.590029
54958,35.056,1041.830078,1049.023682,3.179487,3.661737
54959,39.000,969.449463,969.628479,3.181110,3.401110
54960,nan,nan,nan,nan,nan
54961,33.805,1009.057983,1041.545776,3.120458,3.976503
54962,nan,nan,nan,nan,nan
54963,nan,nan,nan,nan,nan
54964,18.970,1022.249878,1038.238159,3.175442,3.819781
54965,nan,nan,nan,nan,nan
54966,33.050,914.945068,937.075317,3.158094,3.934597
54967,37.935,1047.756836,1053.770142,3.143474,3.556489
54968,29.950,1025.489258,1040.070679,3.098628,3.765120
54969,nan,nan,nan,nan,nan
54970,nan,nan,nan,nan,nan
54971,21.915,1032.574097,1041.724854,3.171512,3.746512
54972,37.056,1038.707397,1046.360352,3.095005,3.625293
54973,35.560,932.618286,947.710693,3.145903,3.854023
54974,38.999,971.527466,971.701721,3.133869,3.303869
54975,nan,nan,nan,nan,nan
54976,nan,nan,nan,nan,nan
54977,32.225,975.884583,989.792419,3.118737,3.803781
54978,33.850,1023.136658,1043.938843,3.134363,3.872599
54979,nan,nan,nan,nan,nan
54980,nan,nan,nan,nan,nan
54981,nan,nan,nan,nan,nan
54982,39.000,1032.969604,1038.851685,3.106581,3.580921
54983,29.850,954.088135,986.668823,3.110574,3.991653
54984,30.500,1052.274658,1058.285278,3.173136,3.514034
54985,nan,nan,nan,nan,nan
54986,37.250,882.335022,886.145081,3.201407,3.589740
54987,30.580,991.979370,1019.432922,3.091418,3.899533
54988,38.999,971.177490,971.815186,3.132715,3.477715
54989,38.830,895.382202,895.841675,3.188076,3.234742
54990,29.150,975.925720,996.729187,3.111879,3.857065
54991,nan,nan,nan,nan,nan
54992,nan,nan,nan,nan,nan
54993,nan,nan,nan,nan,nan
54994,nan,nan,nan,nan,nan
54995,nan,nan,nan,nan,nan
54996,38.530,947.957520,948.300293,3.183324,3.314991
54997,nan,nan,nan,nan,nan
54998,32.570,1063.932617,1067.773560,3.090338,3.297005
54999,30.365,1054.188232,1059.862793,3.161621,3.480852
55000,nan,nan,nan,nan,nan
55001,27.610,1005.238159,1044.013306,3.202672,4.087106
55002,23.460,1016.252014,1049.076660,3.159972,3.970637
55003,nan,nan,nan,nan,nan
55004,31.400,971.289612,1001.687805,3.128872,3.980657
55005,nan,nan,nan,nan,nan
55006,nan,nan,nan,nan,nan
55007,nan,nan,nan,nan,nan
55008,37.985,921.999695,923.311646,3.186970,3.428637
55009,nan,nan,nan,nan,nan
55010,34.050,1012.445862,1045.754639,3.108189,3.968954
55011,27.655,939.522705,966.168762,3.131088,3.954102
55012,nan,nan,nan,nan,nan
55013,nan,nan,nan,nan,nan
55014,nan,nan,nan,nan,nan
55015,nan,nan,nan,nan,nan
55016,nan,nan,nan,nan,nan
55017,nan,nan,nan,nan,nan
55018,34.675,892.904785,917.065002,3.151626,3.950902
55019,nan,nan,nan,nan,nan
55020,37.790,944.198303,944.768066,3.133114,3.396447
55021,nan,nan,nan,nan,nan
55022,20.680,1024.200439,1043.621094,3.169506,3.846172
55023,nan,nan,nan,nan,nan
55024,31.355,981.811218,1002.618713,3.081157,3.831349
55025,nan,nan,nan,nan,nan
55026,20.700,950.115906,982.778564,3.081481,3.936910
55027,33.715,946.480957,979.876465,3.201624,4.107054
55028,nan,nan,nan,nan,nan
55029,38.625,887.783386,888.724548,3.198295,3.288295
55030,37.320,913.040405,915.730530,3.169667,3.644667
55031,nan,nan,nan,nan,nan
55032,nan,nan,nan,nan,nan
55033,37.345,943.962341,944.663940,3.154354,3.617688
55034,nan,nan,nan,nan,nan
55035,37.620,915.276794,917.045837,3.144075,3.444075
55036,37.450,947.220032,947.705200,3.149704,3.569987
55037,nan,nan,nan,nan,nan
55038,31.275,966.570435,992.056763,3.203874,4.008212
55039,38.180,953.780029,954.079651,3.180547,3.383880
55040,35.200,990.206299,1003.612427,3.158121,3.839105
55041,35.735,984.091919,993.437256,3.152040,3.796554
55042,37.675,899.606323,901.817078,3.142840,3.424506
55043,nan,nan,nan,nan,nan
55044,nan,nan,nan,nan,nan
55045,30.970,1052.657227,1058.563477,3.169929,3.506596
55046,nan,nan,nan,nan,nan
55047,nan,nan,nan,nan,nan
55048,nan,nan,nan,nan,nan
55049,29.005,1008.764160,1031.368164,3.109959,3.856615
55050,32.560,989.805298,1008.551758,3.180254,3.909687
55051,32.355,1062.115479,1066.050415,3.189913,3.417570
55052,nan,nan,nan,nan,nan
55053,33.100,976.172119,1000.500488,3.223345,4.015676
55054,36.310,964.311096,973.075562,3.130806,3.774368
55055,19.750,1009.959473,1041.394287,3.144750,3.932641
55056,38.250,936.374634,937.025574,3.160486,3.325486
55057,36.800,900.586487,903.856873,3.146458,3.623788
55058,nan,nan,nan,nan,nan
55059,37.585,877.732788,881.795166,3.156087,3.556087
55060,30.860,1055.779297,1061.152588,3.148467,3.446800
55061,nan,nan,nan,nan,nan
55062,29.305,971.607178,999.310974,3.118919,3.933866
55063,35.330,956.375793,977.274597,3.149953,3.927616
55064,nan,nan,nan,nan,nan
55065,nan,nan,nan,nan,nan
55066,37.960,929.703430,930.945801,3.184946,3.463279
55067,nan,nan,nan,nan,nan
55068,nan,nan,nan,nan,nan
55069,39.000,1030.146484,1037.009277,3.100546,3.649489
55070,31.230,981.728638,1016.037964,3.163153,4.043417
55071,nan,nan,nan,nan,nan
55072,36.555,875.325378,881.621338,3.189613,3.747947
55073,29.375,957.323181,989.477905,3.088289,3.958289
55074,nan,nan,nan,nan,nan
55075,nan,nan,nan,nan,nan
55076,22.985,970.854370,997.115051,3.191724,3.966724
55077,nan,nan,nan,nan,nan
55078,34.900,1005.906067,1031.184814,3.134688,3.929764
55079,38.956,990.289551,993.689087,3.090239,3.651873
55080,35.100,952.946289,969.743042,3.184735,3.914445
55081,37.800,943.000977,943.640625,3.160135,3.423468
55082,nan,nan,nan,nan,nan
55083,nan,nan,nan,nan,nan
55084,nan,nan,nan,nan,nan
55085,nan,nan,nan,nan,nan
55086,33.935,918.486023,944.868103,3.217134,4.045244
55087,nan,nan,nan,nan,nan
55088,nan,nan,nan,nan,nan
55089,37.285,947.187195,947.746399,3.160531,3.560531
55090,nan,nan,nan,nan,nan
55091,19.495,1073.643677,1075.649048,3.163033,3.248033
55092,36.180,1000.250488,1007.741638,3.123562,3.748960
55093,nan,nan,nan,nan,nan
55094,nan,nan,nan,nan,nan
55095,30.505,1076.576660,1077.680298,3.159015,3.215682
55096,nan,nan,nan,nan,nan
55097,30.970,979.748108,1003.517395,3.161596,3.939744
55098,nan,nan,nan,nan,nan
55099,32.650,954.203613,983.974060,3.116481,3.982116
55100,35.985,951.417236,958.683105,3.139385,3.769486
55101,24.155,1068.137817,1071.286743,3.157063,3.305397
55102,23.235,1018.048645,1039.976807,3.165578,3.877471
55103,nan,nan,nan,nan,nan
55104,nan,nan,nan,nan,nan
55105,29.550,1060.231934,1064.781128,3.153093,3.399745
55106,nan,nan,nan,nan,nan
55107,39.001,1021.831909,1027.595459,3.121254,3.659147
55108,37.925,950.394409,950.795593,3.144902,3.404902
55109,nan,nan,nan,nan,nan
55110,nan,nan,nan,nan,nan
55111,nan,nan,nan,nan,nan
55112,nan,nan,nan,nan,nan
55113,19.020,1048.614258,1056.465576,3.163155,3.524904
55114,nan,nan,nan,nan,nan
55115,35.915,1076.422485,1077.503784,3.094451,3.154451
55116,nan,nan,nan,nan,nan
55117,nan,nan,nan,nan,nan
55118,31.254,1043.477905,1051.342163,3.085809,3.533855
55119,nan,nan,nan,nan,nan
55120,39.000,980.127747,982.086670,3.139919,3.621343
55121,33.230,969.087280,1000.021790,3.164118,4.029182
55122,39.001,975.005798,975.321716,3.167019,3.373686
55123,39.001,1004.138184,1004.863647,3.136728,3.266728
55124,nan,nan,nan,nan,nan
55125,nan,nan,nan,nan,nan
55126,nan,nan,nan,nan,nan
55127,36.770,898.898560,902.536560,3.152050,3.660220
55128,nan,nan,nan,nan,nan
55129,nan,nan,nan,nan,nan
55130,nan,nan,nan,nan,nan
55131,nan,nan,nan,nan,nan
55132,38.795,879.766541,880.287964,3.184378,3.229378
55133,36.980,926.986023,928.791748,3.146381,3.661381
55134,nan,nan,nan,nan,nan
55135,37.990,946.215210,946.786011,3.165401,3.437067
55136,nan,nan,nan,nan,nan
55137,37.565,929.147278,930.601563,3.158829,3.525496
55138,nan,nan,nan,nan,nan
55139,38.728,875.603821,876.335815,3.178213,3.239880
55140,nan,nan,nan,nan,nan
55141,nan,nan,nan,nan,nan
55142,nan,nan,nan,nan,nan
55143,30.915,1020.726563,1046.337891,3.124029,3.898842
55144,nan,nan,nan,nan,nan
55145,37.500,925.143616,926.983765,3.182644,3.595978
55146,37.115,1054.015991,1059.183472,3.117232,3.451581
55147,nan,nan,nan,nan,nan
55148,34.550,1019.954956,1045.042847,3.164961,3.946780
55149,28.490,1064.284180,1068.109375,3.140356,3.336830
55150,36.866,1043.982788,1050.993774,3.110544,3.568877
55151,nan,nan,nan,nan,nan
55152,32.989,1026.038452,1040.094849,3.075686,3.729189
55153,nan,nan,nan,nan,nan
55154,39.000,961.872986,962.288879,3.140318,3.564018
55155,38.030,884.377869,886.832092,3.167391,3.410724
55156,39.001,987.341797,987.378052,3.173310,3.188310
55157,nan,nan,nan,nan,nan
55158,30.450,1004.155701,1027.439941,3.197923,3.954984
55159,nan,nan,nan,nan,nan
55160,30.200,983.861023,1006.158447,3.152808,3.909475
55161,nan,nan,nan,nan,nan
55162,nan,nan,nan,nan,nan
55163,nan,nan,nan,nan,nan
55164,nan,nan,nan,nan,nan
55165,30.605,972.868835,995.743347,3.186489,3.954174
55166,nan,nan,nan,nan,nan
55167,nan,nan,nan,nan,nan
55168,nan,nan,nan,nan,nan
55169,nan,nan,nan,nan,nan
55170,37.860,869.834167,873.581482,3.208132,3.529799
55171,nan,nan,nan,nan,nan
55172,34.725,914.806091,941.073059,3.185995,4.012042
55173,37.905,907.179016,909.018188,3.156827,3.415160
55174,nan,nan,nan,nan,nan
55175,31.150,1039.746338,1047.895020,3.155374,3.652884
55176,nan,nan,nan,nan,nan
55177,37.440,865.627380,869.630066,3.159165,3.499165
55178,17.875,955.260315,981.853027,3.150888,3.924221
55179,34.360,914.991028,946.876282,3.162722,4.052554
55180,nan,nan,nan,nan,nan
55181,nan,nan,nan,nan,nan
55182,36.625,873.430786,878.963989,3.202063,3.733779
55183,nan,nan,nan,nan,nan
55184,36.085,977.498474,986.543274,3.140883,3.785657
55185,nan,nan,nan,nan,nan
55186,nan,nan,nan,nan,nan
55187,39.000,983.502014,983.846924,3.135299,3.266966
55188,33.055,1046.094238,1052.885986,3.160375,3.585375
55189,nan,nan,nan,nan,nan
55190,34.521,1049.464722,1055.513794,3.177147,3.561821
55191,nan,nan,nan,nan,nan
55192,nan,nan,nan,nan,nan
55193,nan,nan,nan,nan,nan
55194,38.681,1041.759644,1048.612793,3.119688,3.613757
55195,nan,nan,nan,nan,nan
55196,nan,nan,nan,nan,nan
55197,nan,nan,nan,nan,nan
55198,36.050,936.610107,937.747009,3.156604,3.666774
55199,nan,nan,nan,nan,nan
55200,nan,nan,nan,nan,nan
55201,38.656,1015.926025,1024.326294,3.129989,3.759554
55202,nan,nan,nan,nan,nan
55203,nan,nan,nan,nan,nan
55204,23.025,1025.937012,1043.656494,3.069691,3.743385
55205,29.805,984.635742,1002.064331,3.212493,3.919160
55206,33.580,997.553101,1033.155151,3.109350,4.000752
55207,nan,nan,nan,nan,nan
55208,nan,nan,nan,nan,nan
55209,nan,nan,nan,nan,nan
55210,28.950,967.339539,992.459106,3.200380,3.988960
55211,nan,nan,nan,nan,nan
55212,nan,nan,nan,nan,nan
55213,34.310,923.583679,944.484863,3.113150,3.884359
55214,29.750,1063.301880,1067.257324,3.159416,3.369017
55215,nan,nan,nan,nan,nan
55216,nan,nan,nan,nan,nan
55217,nan,nan,nan,nan,nan
55218,36.725,951.125183,951.412476,3.165233,3.711900
55219,25.900,950.595459,980.549316,3.086562,3.932974
55220,35.430,960.258484,962.012085,3.148518,3.715348
55221,nan,nan,nan,nan,nan
55222,22.005,919.515503,943.698608,3.163630,3.939188
55223,nan,nan,nan,nan,nan
55224,30.500,1034.617676,1042.977783,3.148460,3.715241
55225,nan,nan,nan,nan,nan
55226,34.185,1018.684692,1040.698608,3.122604,3.877957
55227,38.256,1032.315918,1040.921875,3.173992,3.800503
55228,31.660,1000.239807,1029.344482,3.188920,4.007850
55229,nan,nan,nan,nan,nan
55230,nan,nan,nan,nan,nan
55231,21.885,1070.664429,1073.325195,3.180852,3.299185
55232,38.890,868.069824,868.394470,3.212558,3.237557
55233,38.435,921.995178,922.830872,3.153179,3.298179
55234,nan,nan,nan,nan,nan
55235,31.469,1048.236938,1055.410156,3.070999,3.458563
55236,nan,nan,nan,nan,nan
55237,21.730,1074.215454,1076.033813,3.165594,3.245594
55238,31.210,961.274353,987.218567,3.107245,3.919085
55239,nan,nan,nan,nan,nan
55240,29.530,913.323792,936.908142,3.192967,3.976329
55241,33.300,1014.516541,1032.470215,3.097640,3.816071
55242,34.220,888.753418,916.639038,3.232189,4.072110
55243,35.285,1064.200806,1067.754028,3.097373,3.302373
55244,nan,nan,nan,nan,nan
55245,35.651,1028.964966,1036.783569,3.140484,3.753713
55246,33.635,966.499634,998.255676,3.147330,4.018568
55247,38.150,937.293030,937.973206,3.168659,3.358659
55248,37.800,885.676086,888.688171,3.211959,3.515292
55249,36.250,950.935181,959.293335,3.157638,3.799305
55250,nan,nan,nan,nan,nan
55251,36.720,918.360840,920.788940,3.176437,3.678784
55252,nan,nan,nan,nan,nan
55253,34.710,1009.467529,1030.384399,3.142694,3.894418
55254,39.000,1002.424805,1005.680054,3.143143,3.616453
55255,nan,nan,nan,nan,nan
55256,17.315,1074.315918,1076.227173,3.131501,3.208168
55257,nan,nan,nan,nan,nan
55258,35.200,1057.263672,1062.218628,3.081775,3.371775
55259,nan,nan,nan,nan,nan
55260,35.160,909.395020,928.325378,3.133724,3.875606
55261,29.485,1066.545776,1069.828247,3.157615,3.330554
55262,31.330,917.851135,932.050354,3.124222,3.809222
55263,nan,nan,nan,nan,nan
55264,nan,nan,nan,nan,nan
55265,nan,nan,nan,nan,nan
55266,31.660,1011.052063,1032.614136,3.200358,3.942907
55267,39.000,1051.061646,1053.931885,3.094337,3.304338
55268,23.065,1022.233582,1037.862793,3.096410,3.753060
55269,38.370,948.363403,948.749573,3.144284,3.320951
55270,nan,nan,nan,nan,nan
55271,nan,nan,nan,nan,nan
55272,nan,nan,nan,nan,nan
55273,31.720,944.158081,958.133057,3.148955,3.842288
55274,nan,nan,nan,nan,nan
55275,nan,nan,nan,nan,nan
55276,nan,nan,nan,nan,nan
55277,34.165,973.019104,994.108643,3.100397,3.864750
55278,nan,nan,nan,nan,nan
55279,29.760,979.510559,998.597534,3.113535,3.838536
55280,nan,nan,nan,nan,nan
55281,35.890,934.203613,948.792847,3.209230,3.909253
55282,nan,nan,nan,nan,nan
55283,nan,nan,nan,nan,nan
55284,nan,nan,nan,nan,nan
55285,nan,nan,nan,nan,nan
55286,28.670,995.083252,1032.645996,3.187289,4.076511
55287,nan,nan,nan,nan,nan
55288,nan,nan,nan,nan,nan
55289,38.260,955.581055,955.865845,3.192935,3.366269
55290,37.000,911.890015,914.294678,3.105260,3.549580
55291,nan,nan,nan,nan,nan
55292,nan,nan,nan,nan,nan
55293,38.255,944.597900,945.109619,3.148230,3.351563
55294,nan,nan,nan,nan,nan
55295,32.165,1051.616333,1057.801025,3.110448,3.464869
55296,35.780,1008.375305,1022.665771,3.142334,3.832186
55297,35.900,990.053284,1005.559082,3.117246,3.824662
55298,39.001,986.564453,987.634155,3.140101,3.425101
55299,nan,nan,nan,nan,nan
55300,37.025,865.332153,870.438965,3.216804,3.649645
55301,nan,nan,nan,nan,nan
55302,nan,nan,nan,nan,nan
55303,37.760,962.896362,962.982544,3.145246,3.410246
55304,nan,nan,nan,nan,nan
55305,nan,nan,nan,nan,nan
55306,21.035,1076.479370,1077.753906,3.180419,3.235419
55307,21.965,1034.760498,1044.127319,3.150299,3.688692
55308,23.005,1019.044800,1050.626709,3.151139,3.945410
55309,32.550,945.822693,974.797302,3.221639,4.077884
55310,29.625,976.871155,1009.490784,3.192205,4.051577
55311,nan,nan,nan,nan,nan
55312,32.510,926.243408,949.166687,3.118352,3.909903
55313,nan,nan,nan,nan,nan
55314,33.205,939.492798,954.632202,3.170317,3.876090
55315,38.955,874.261536,874.406372,3.205439,3.217106
55316,nan,nan,nan,nan,nan
55317,34.125,1040.003296,1047.892456,3.122431,3.622680
55318,nan,nan,nan,nan,nan
55319,nan,nan,nan,nan,nan
55320,31.400,960.439148,995.698608,3.204297,4.113451
55321,nan,nan,nan,nan,nan
55322,nan,nan,nan,nan,nan
55323,38.010,905.663025,907.411255,3.178318,3.409984
55324,38.671,1016.744934,1024.759888,3.110546,3.739196
55325,nan,nan,nan,nan,nan
55326,nan,nan,nan,nan,nan
55327,29.600,1067.960083,1071.018311,3.102505,3.255839
55328,nan,nan,nan,nan,nan
55329,36.685,862.504700,868.920837,3.247343,3.794099
55330,39.001,957.430969,957.722351,3.117995,3.564790
55331,nan,nan,nan,nan,nan
55332,nan,nan,nan,nan,nan
55333,31.630,1058.780029,1063.546021,3.131388,3.396388
55334,nan,nan,nan,nan,nan
55335,nan,nan,nan,nan,nan
55336,28.500,970.672913,993.427002,3.063079,3.824745
55337,30.635,1072.575562,1074.561035,3.114470,3.216136
55338,36.720,873.816467,879.086182,3.139171,3.675838
55339,36.465,1073.900635,1075.486450,3.114224,3.204224
55340,39.000,989.922852,990.750427,3.120101,3.325101
55341,34.105,1027.378418,1040.649536,3.100842,3.754176
55342,nan,nan,nan,nan,nan
55343,nan,nan,nan,nan,nan
55344,nan,nan,nan,nan,nan
55345,38.999,983.684692,984.977783,3.141063,3.489396
55346,32.735,1019.227417,1048.937500,3.098223,3.917691
55347,31.635,1071.493164,1073.767090,3.089221,3.205888
55348,nan,nan,nan,nan,nan
55349,nan,nan,nan,nan,nan
55350,39.000,970.911499,971.522644,3.150582,3.505582
55351,nan,nan,nan,nan,nan
55352,31.715,921.650818,954.846497,3.185552,4.083985
55353,31.360,948.138428,964.486450,3.183806,3.899153
55354,35.510,1033.955933,1041.297485,3.189702,3.791532
55355,nan,nan,nan,nan,nan
55356,36.850,891.143066,895.251892,3.220746,3.713280
55357,nan,nan,nan,nan,nan
55358,nan,nan,nan,nan,nan
55359,nan,nan,nan,nan,nan
55360,35.605,992.445984,1028.867432,3.189404,4.096914
55361,nan,nan,nan,nan,nan
55362,35.595,994.433411,1031.911133,3.194563,4.108190
55363,nan,nan,nan,nan,nan
55364,nan,nan,nan,nan,nan
55365,nan,nan,nan,nan,nan
55366,38.886,993.529541,997.061890,3.109834,3.682558
55367,36.721,1022.577209,1029.406250,3.122745,3.727287
55368,nan,nan,nan,nan,nan
55369,nan,nan,nan,nan,nan
55370,nan,nan,nan,nan,nan
55371,nan,nan,nan,nan,nan
55372,35.470,996.261902,1006.786377,3.113266,3.768804
55373,nan,nan,nan,nan,nan
55374,nan,nan,nan,nan,nan
55375,39.000,965.627136,966.045532,3.151448,3.519781
55376,nan,nan,nan,nan,nan
55377,nan,nan,nan,nan,nan
55378,nan,nan,nan,nan,nan
55379,nan,nan,nan,nan,nan
55380,39.000,1014.590149,1018.909180,3.131076,3.606076
55381,35.975,933.809448,951.435059,3.221821,3.957264
55382,nan,nan,nan,nan,nan
55383,nan,nan,nan,nan,nan
55384,nan,nan,nan,nan,nan
55385,nan,nan,nan,nan,nan
55386,38.775,859.137451,859.374023,3.178858,3.228858
55387,36.675,985.449036,994.734619,3.152418,3.798728
55388,nan,nan,nan,nan,nan
55389,nan,nan,nan,nan,nan
55390,nan,nan,nan,nan,nan
55391,32.375,1007.511658,1037.646729,3.094131,3.920896
55392,27.350,975.257141,1008.110901,3.123880,3.980238
55393,37.615,867.515198,871.318787,3.172509,3.497509
55394,31.885,999.935608,1017.992859,3.212051,3.926960
55395,nan,nan,nan,nan,nan
55396,nan,nan,nan,nan,nan
55397,36.210,906.051758,917.047485,3.195606,3.841211
55398,35.475,938.959290,954.071411,3.161547,3.872670
55399,nan,nan,nan,nan,nan
55400,38.089,913.881836,915.156006,3.153545,3.345212
55401,34.530,990.345764,1016.918091,3.095197,3.905411
55402,nan,nan,nan,nan,nan
55403,nan,nan,nan,nan,nan
55404,34.720,994.039185,1024.369751,3.135754,3.984153
55405,nan,nan,nan,nan,nan
55406,nan,nan,nan,nan,nan
55407,28.690,1050.472046,1056.875488,3.169248,3.530915
55408,39.000,968.269043,969.501526,3.122751,3.644274
55409,38.876,1009.716614,1014.798096,3.079817,3.657706
55410,28.920,1074.393311,1076.026489,3.154508,3.236175
55411,nan,nan,nan,nan,nan
55412,29.335,989.381409,1013.991699,3.111066,3.884399
55413,nan,nan,nan,nan,nan
55414,29.550,1023.655396,1045.998413,3.129518,3.866501
55415,35.385,942.475708,959.809265,3.151448,3.889726
55416,nan,nan,nan,nan,nan
55417,nan,nan,nan,nan,nan
55418,37.055,1066.304565,1069.429321,3.068942,3.250608
55419,nan,nan,nan,nan,nan
55420,nan,nan,nan,nan,nan
55421,nan,nan,nan,nan,nan
55422,31.350,949.747620,970.572876,3.211826,3.978407
55423,35.065,959.600342,968.916077,3.122333,3.769683
55424,37.970,909.848389,911.590088,3.167356,3.420690
55425,nan,nan,nan,nan,nan
55426,26.600,1067.650513,1070.836670,3.158133,3.314800
55427,38.816,992.908569,997.082458,3.095233,3.687081
55428,nan,nan,nan,nan,nan
55429,35.450,910.065491,931.158447,3.190215,3.957266
55430,nan,nan,nan,nan,nan
55431,34.550,1028.915894,1044.059570,3.101860,3.790230
55432,39.000,1016.207825,1018.531738,3.079515,3.349514
55433,31.525,893.254150,912.566956,3.126739,3.861739
55434,35.520,1015.061890,1049.511230,3.140983,4.013735
55435,nan,nan,nan,nan,nan
55436,nan,nan,nan,nan,nan
55437,36.130,874.841370,886.409119,3.230156,3.860342
55438,nan,nan,nan,nan,nan
55439,36.675,941.805664,945.138672,3.109393,3.689393
55440,nan,nan,nan,nan,nan
55441,34.235,960.141663,983.815002,3.164440,3.962992
55442,38.790,942.126770,942.340515,3.154542,3.214542
55443,28.500,1010.255127,1037.443726,3.084359,3.867379
55444,37.570,945.228149,945.927979,3.170231,3.503564
55445,nan,nan,nan,nan,nan
55446,35.915,983.604065,1010.662537,3.187281,4.010805
55447,35.850,884.439453,894.760620,3.179281,3.801282
55448,nan,nan,nan,nan,nan
55449,nan,nan,nan,nan,nan
55450,nan,nan,nan,nan,nan
55451,31.040,961.271912,977.045654,3.206193,3.907371
55452,38.510,925.063416,925.674988,3.153048,3.264714
55453,35.570,997.671692,1011.386292,3.132212,3.819739
55454,28.965,989.196838,1019.685425,3.165776,3.991188
55455,nan,nan,nan,nan,nan
55456,34.865,1013.045288,1035.581787,3.129332,3.891830
55457,32.820,997.148743,1025.822632,3.096703,3.921717
55458,nan,nan,nan,nan,nan
55459,nan,nan,nan,nan,nan
55460,39.000,1005.648499,1006.991943,3.123673,3.333673
55461,nan,nan,nan,nan,nan
55462,nan,nan,nan,nan,nan
55463,nan,nan,nan,nan,nan
55464,37.705,942.265198,943.040527,3.171679,3.468346
55465,nan,nan,nan,nan,nan
55466,29.800,975.269287,1005.322205,3.124618,3.962787
55467,nan,nan,nan,nan,nan
55468,nan,nan,nan,nan,nan
55469,30.765,1035.686279,1043.953735,3.178712,3.728286
55470,28.405,995.595398,1033.583252,3.217835,4.104850
55471,nan,nan,nan,nan,nan
55472,30.205,1010.695618,1042.701416,3.199430,4.034765
55473,36.971,1044.286743,1051.080811,3.130334,3.583073
55474,35.355,918.263184,930.679993,3.179301,3.846464
55475,34.250,898.236450,927.382690,3.143959,4.004067
55476,25.450,1040.296753,1048.907593,3.228279,3.704377
55477,nan,nan,nan,nan,nan
55478,36.000,968.644409,974.205383,3.126041,3.735445
55479,32.005,973.347961,988.351379,3.215830,3.910039
55480,nan,nan,nan,nan,nan
55481,37.345,931.462830,932.848450,3.163443,3.576776
55482,nan,nan,nan,nan,nan
55483,nan,nan,nan,nan,nan
55484,37.880,908.822998,910.985474,3.197839,3.502839
55485,35.331,1020.919800,1029.785522,3.068812,3.688812
55486,28.685,999.653748,1033.881836,3.187485,4.040818
55487,39.000,1010.646851,1013.000732,3.097492,3.402492
55488,31.805,941.796143,972.456177,3.205241,4.077936
55489,nan,nan,nan,nan,nan
55490,nan,nan,nan,nan,nan
55491,nan,nan,nan,nan,nan
55492,35.100,1005.097229,1017.760498,3.080737,3.754823
55493,36.000,857.827332,868.599976,3.194984,3.812891
55494,nan,nan,nan,nan,nan
55495,33.005,1038.240723,1046.098267,3.195404,3.721001
55496,nan,nan,nan,nan,nan
55497,nan,nan,nan,nan,nan
55498,nan,nan,nan,nan,nan
55499,38.794,941.511230,941.726501,3.167517,3.225850
55500,nan,nan,nan,nan,nan
55501,33.160,931.369446,953.820740,3.162277,3.945849
55502,nan,nan,nan,nan,nan
55503,nan,nan,nan,nan,nan
55504,nan,nan,nan,nan,nan
55505,nan,nan,nan,nan,nan
55506,nan,nan,nan,nan,nan
55507,38.669,872.757996,873.714172,3.198091,3.276424
55508,nan,nan,nan,nan,nan
55509,nan,nan,nan,nan,nan
55510,nan,nan,nan,nan,nan
55511,nan,nan,nan,nan,nan
55512,nan,nan,nan,nan,nan
